gre_score,gre_score_quant,gre_score_verbal,test_score_toefl,undergraduation_score,work_ex,papers_published,university_name,status,ranking
308,157,151,94.0,2.49,0,0,michigan_technological_university,accept,117
318,163,155,110.0,2.82,6,0,michigan_technological_university,accept,117
309,159,150,114,2.3,20,0,michigan_technological_university,accept,117
312,166,146,104.0,2.56,0,0,michigan_technological_university,accept,117
306,157,149,93.0,3.51,46,0,michigan_technological_university,accept,117
307,162,145,105.0,2.13,4,3,michigan_technological_university,accept,117
308,162,146,101.0,3.0,13,0,michigan_technological_university,accept,117
313,163,150,0,3.08,0,0,michigan_technological_university,accept,117
305,155,150,87.0,2.96,1,0,michigan_technological_university,accept,117
300,152,148,90.0,2.0,24,0,michigan_technological_university,accept,117
311,161,150,109.0,1.48,3,0,michigan_technological_university,accept,117
297,160,137,65.0,3.6,15,3,michigan_technological_university,accept,117
305,161,144,103.0,2.54,12,0,michigan_technological_university,accept,117
318,161,157,103.0,3.16,7,0,michigan_technological_university,accept,117
302,160,142,82.0,2.7,1,0,michigan_technological_university,accept,117
301,153,148,82.0,2.8,26,0,michigan_technological_university,accept,117
323,164,159,111.0,2.8,16,0,michigan_technological_university,accept,117
305,160,145,105.0,3.56,0,0,michigan_technological_university,accept,117
305,160,145,105.0,3.56,0,0,michigan_technological_university,accept,117
297,153,144,99.0,2.2,60,0,michigan_technological_university,accept,117
301,156,145,95.0,2.35,24,2,michigan_technological_university,accept,117
311,162,149,101,3.05,19,0,michigan_technological_university,accept,117
310,161,149,101,3.6,0,0,michigan_technological_university,accept,117
301,155,146,89.0,2.86,3,0,michigan_technological_university,accept,117
315,158,157,104.0,2.06,18,1,michigan_technological_university,accept,117
308,167,141,65.0,3.47,31,0,michigan_technological_university,accept,117
315,170,145,108.0,2.9,2,0,michigan_technological_university,accept,117
313,170,143,84.0,3.42,0,0,michigan_technological_university,accept,117
310,159,151,107.0,3.55,44,0,michigan_technological_university,accept,117
320,166,154,109.0,3.14,40,0,michigan_technological_university,accept,117
325,170,155,97.0,3.14,0,0,michigan_technological_university,accept,117
323,170,153,105.0,3.28,0,0,michigan_technological_university,accept,117
310,158,152,101.0,3.33,77,0,michigan_technological_university,accept,117
303,160,143,65.0,3.25,0,0,michigan_technological_university,accept,117
323,168,155,104.0,2.5,15,0,michigan_technological_university,accept,117
308,162,146,75.0,3.02,13,0,michigan_technological_university,accept,117
306,159,147,88.0,3.12,20,0,michigan_technological_university,accept,117
306,159,147,88.0,3.12,20,0,michigan_technological_university,accept,117
317,165,152,107.0,2.75,0,0,michigan_technological_university,accept,117
312,161,151,99.0,2.8,30,0,michigan_technological_university,accept,117
302,156,146,94.0,3.4,17,0,michigan_technological_university,accept,117
312,164,148,111.0,3.33,24,0,michigan_technological_university,accept,117
312,163,149,103.0,2.94,0,0,michigan_technological_university,accept,117
302,161,141,96.0,3.05,30,3,michigan_technological_university,accept,117
300,159,141,110.0,3.55,1,0,michigan_technological_university,accept,117
310,164,146,98.0,2.86,0,0,michigan_technological_university,accept,117
309,159,150,105.0,2.35,0,0,michigan_technological_university,accept,117
321,161,160,103.0,2.5,30,1,michigan_technological_university,accept,117
309,159,150,105.0,2.8,0,0,michigan_technological_university,accept,117
311,161,150,95.0,2.22,0,0,michigan_technological_university,accept,117
320,165,155,106.0,3.36,30,3,michigan_technological_university,accept,117
307,161,146,98.0,2.5,0,0,michigan_technological_university,accept,117
309,160,149,106.0,2.7,20,0,michigan_technological_university,accept,117
301,154,147,101,2.8,30,0,michigan_technological_university,accept,117
312,163,149,103.0,3.55,30,0,michigan_technological_university,accept,117
311,161,150,109.0,2.22,10,3,michigan_technological_university,accept,117
305,145,160,101.0,1.95,50,2,michigan_technological_university,reject,117
305,145,160,101.0,1.95,50,2,michigan_technological_university,reject,117
300,161,139,75.0,2.68,12,0,michigan_technological_university,reject,117
309,166,143,84.0,2.4,0,0,michigan_technological_university,reject,117
300,153,147,86.0,1.32,0,0,michigan_technological_university,reject,117
310,166,144,114,2.42,0,0,michigan_technological_university,reject,117
301,153,148,95.0,1.82,12,3,michigan_technological_university,reject,117
305,162,143,96.0,2.86,27,0,michigan_technological_university,reject,117
308,157,151,93.0,1.28,0,0,michigan_technological_university,reject,117
293,156,137,89.0,1.8,2,1,michigan_technological_university,reject,117
319,170,149,0,3.32,0,3,michigan_technological_university,reject,117
305,157,148,105.0,1.72,35,0,michigan_technological_university,reject,117
303,156,147,112.0,2.08,0,0,michigan_technological_university,reject,117
304,156,148,104.0,2.7,25,0,michigan_technological_university,reject,117
313,162,151,102.0,2.9,33,0,michigan_technological_university,reject,117
293,158,135,75.0,3.4,6,0,michigan_technological_university,reject,117
310,158,152,107.0,2.48,13,0,michigan_technological_university,reject,117
310,158,152,107.0,2.48,13,0,michigan_technological_university,reject,117
303,159,144,93.0,2.76,0,0,michigan_technological_university,reject,117
313,167,146,99.0,3.0,28,0,michigan_technological_university,reject,117
310,158,152,95.0,1.95,9,3,michigan_technological_university,reject,117
298,158,140,78,2.5,9,3,michigan_technological_university,reject,117
301,158,143,86.0,1.9,30,0,michigan_technological_university,reject,117
320,170,150,103.0,3.06,32,0,michigan_technological_university,reject,117
303,160,143,65.0,3.66,0,0,michigan_technological_university,reject,117
304,156,148,105.0,2.27,132,0,michigan_technological_university,reject,117
308,168,140,78,2.97,30,0,michigan_technological_university,reject,117
312,167,145,94.0,2.25,0,0,michigan_technological_university,reject,117
319,165,154,106.0,2.85,20,0,michigan_technological_university,reject,117
296,161,135,65.0,3.2,0,0,michigan_technological_university,reject,117
289,144,145,85.0,3.32,0,0,michigan_technological_university,reject,117
306,165,141,88.0,3.32,10,0,michigan_technological_university,reject,117
306,161,145,65.0,3.25,30,0,michigan_technological_university,reject,117
300,158,142,97.0,1.96,0,0,michigan_technological_university,reject,117
302,156,146,75.0,1.7,0,0,michigan_technological_university,reject,117
309,160,149,97.0,2.05,0,0,michigan_technological_university,reject,117
307,161,146,101,3.15,30,0,michigan_technological_university,reject,117
317,167,150,104.0,3.28,2,0,north_carolina_state_university_raleigh,accept,49
317,167,150,104.0,3.28,2,0,north_carolina_state_university_raleigh,accept,49
320,167,153,107.0,2.8,23,0,north_carolina_state_university_raleigh,accept,49
319,168,151,92.0,3.2,12,0,north_carolina_state_university_raleigh,accept,49
324,167,157,108.0,3.12,6,2,north_carolina_state_university_raleigh,accept,49
326,170,156,109.0,3.27,0,0,north_carolina_state_university_raleigh,accept,49
317,165,152,0,3.1,0,0,north_carolina_state_university_raleigh,accept,49
317,167,150,110.0,3.76,13,0,north_carolina_state_university_raleigh,accept,49
320,166,154,107.0,3.8,12,0,north_carolina_state_university_raleigh,accept,49
318,167,151,113.0,3.14,3,0,north_carolina_state_university_raleigh,accept,49
325,170,155,107.0,2.85,9,0,north_carolina_state_university_raleigh,accept,49
316,165,151,107.0,3.69,2,1,north_carolina_state_university_raleigh,accept,49
320,164,156,108.0,3.4,18,0,north_carolina_state_university_raleigh,accept,49
324,166,158,109.0,3.68,13,0,north_carolina_state_university_raleigh,accept,49
315,164,151,109.0,3.05,37,0,north_carolina_state_university_raleigh,accept,49
322,161,161,114.0,3.34,1,0,north_carolina_state_university_raleigh,accept,49
321,168,153,114.0,3.73,22,3,north_carolina_state_university_raleigh,accept,49
316,167,149,101,3.32,29,0,north_carolina_state_university_raleigh,accept,49
324,167,157,117.0,3.32,57,0,north_carolina_state_university_raleigh,accept,49
320,164,156,105.0,3.05,28,0,north_carolina_state_university_raleigh,accept,49
317,167,150,104.0,3.28,2,0,north_carolina_state_university_raleigh,accept,49
317,167,150,104.0,3.28,2,0,north_carolina_state_university_raleigh,accept,49
320,167,153,107.0,2.8,23,0,north_carolina_state_university_raleigh,accept,49
319,168,151,92.0,3.2,12,0,north_carolina_state_university_raleigh,accept,49
324,167,157,108.0,3.12,6,2,north_carolina_state_university_raleigh,accept,49
326,170,156,109.0,3.27,0,0,north_carolina_state_university_raleigh,accept,49
317,165,152,0,3.1,0,0,north_carolina_state_university_raleigh,accept,49
317,167,150,110.0,3.76,13,0,north_carolina_state_university_raleigh,accept,49
320,166,154,107.0,3.8,12,0,north_carolina_state_university_raleigh,accept,49
318,167,151,113.0,3.14,3,0,north_carolina_state_university_raleigh,accept,49
325,170,155,107.0,2.85,9,0,north_carolina_state_university_raleigh,accept,49
316,165,151,107.0,3.69,2,1,north_carolina_state_university_raleigh,accept,49
320,164,156,108.0,3.4,18,0,north_carolina_state_university_raleigh,accept,49
324,166,158,109.0,3.68,13,0,north_carolina_state_university_raleigh,accept,49
315,164,151,109.0,3.05,37,0,north_carolina_state_university_raleigh,accept,49
322,161,161,114.0,3.34,1,0,north_carolina_state_university_raleigh,accept,49
321,168,153,114.0,3.73,22,3,north_carolina_state_university_raleigh,accept,49
316,167,149,101,3.32,29,0,north_carolina_state_university_raleigh,accept,49
324,167,157,117.0,3.32,57,0,north_carolina_state_university_raleigh,accept,49
320,164,156,105.0,3.05,28,0,north_carolina_state_university_raleigh,accept,49
323,170,153,108.0,3.37,14,0,north_carolina_state_university_raleigh,accept,49
323,170,153,108.0,3.37,14,0,north_carolina_state_university_raleigh,accept,49
320,168,152,107.0,3.52,41,3,north_carolina_state_university_raleigh,accept,49
321,168,153,103.0,3.46,38,0,north_carolina_state_university_raleigh,accept,49
314,164,150,109.0,3.4,0,1,north_carolina_state_university_raleigh,accept,49
318,167,151,104.0,3.1,0,0,north_carolina_state_university_raleigh,accept,49
323,167,156,101,2.65,15,0,north_carolina_state_university_raleigh,accept,49
318,170,148,101.0,4.0,12,0,north_carolina_state_university_raleigh,accept,49
332,170,162,106.0,3.38,20,3,north_carolina_state_university_raleigh,accept,49
321,170,151,100.0,2.6,7,3,north_carolina_state_university_raleigh,accept,49
316,166,150,108.0,3.88,30,0,north_carolina_state_university_raleigh,accept,49
329,168,161,109.0,3.48,2,3,north_carolina_state_university_raleigh,accept,49
318,166,152,108.0,3.76,28,2,north_carolina_state_university_raleigh,accept,49
322,164,158,107.0,3.51,0,0,north_carolina_state_university_raleigh,accept,49
322,170,152,105.0,3.17,25,2,north_carolina_state_university_raleigh,accept,49
316,162,154,110.0,3.64,21,0,north_carolina_state_university_raleigh,accept,49
321,165,156,0,3.73,0,0,north_carolina_state_university_raleigh,accept,49
312,167,145,103.0,3.4,60,0,north_carolina_state_university_raleigh,accept,49
317,165,152,100.0,3.27,0,0,north_carolina_state_university_raleigh,accept,49
316,167,149,103.0,3.45,19,0,north_carolina_state_university_raleigh,accept,49
327,168,159,0,3.74,0,0,north_carolina_state_university_raleigh,accept,49
329,170,159,118.0,3.38,15,0,north_carolina_state_university_raleigh,accept,49
320,168,152,0,3.8,14,3,north_carolina_state_university_raleigh,accept,49
325,169,156,112.0,3.2,36,3,north_carolina_state_university_raleigh,accept,49
314,167,147,97.0,3.2,0,0,north_carolina_state_university_raleigh,accept,49
321,168,153,114.0,3.77,15,0,north_carolina_state_university_raleigh,accept,49
328,168,160,117.0,3.7,5,3,north_carolina_state_university_raleigh,accept,49
324,167,157,103.0,3.32,46,0,north_carolina_state_university_raleigh,accept,49
328,168,160,112.0,3.54,19,0,north_carolina_state_university_raleigh,accept,49
322,167,155,105.0,3.22,19,0,north_carolina_state_university_raleigh,accept,49
320,169,151,114,3.58,6,0,north_carolina_state_university_raleigh,accept,49
318,162,156,108.0,3.8,20,3,north_carolina_state_university_raleigh,accept,49
317,169,148,96.0,2.79,9,3,north_carolina_state_university_raleigh,accept,49
320,168,152,99.0,3.48,37,0,north_carolina_state_university_raleigh,accept,49
325,167,158,115.0,3.74,20,0,north_carolina_state_university_raleigh,accept,49
318,168,150,110.0,3.5,17,3,north_carolina_state_university_raleigh,accept,49
318,168,150,110.0,3.5,17,3,north_carolina_state_university_raleigh,accept,49
316,165,151,104.0,3.68,20,3,north_carolina_state_university_raleigh,accept,49
324,170,154,110.0,3.6,0,3,north_carolina_state_university_raleigh,accept,49
329,168,161,115.0,3.32,0,3,north_carolina_state_university_raleigh,accept,49
320,170,150,75.0,3.4,2,0,north_carolina_state_university_raleigh,accept,49
324,169,155,113.0,3.25,5,0,north_carolina_state_university_raleigh,accept,49
322,168,154,108.0,3.56,20,0,north_carolina_state_university_raleigh,accept,49
321,168,153,97.0,3.12,3,0,north_carolina_state_university_raleigh,accept,49
333,168,165,115.0,3.16,2,0,north_carolina_state_university_raleigh,accept,49
320,165,155,105.0,3.27,31,1,north_carolina_state_university_raleigh,accept,49
324,169,155,109.0,3.33,21,3,north_carolina_state_university_raleigh,accept,49
314,165,149,98.0,3.08,53,2,north_carolina_state_university_raleigh,accept,49
320,153,167,107.0,3.52,0,0,north_carolina_state_university_raleigh,accept,49
320,170,150,107.0,3.68,4,0,north_carolina_state_university_raleigh,accept,49
327,169,158,107.0,3.3,5,0,north_carolina_state_university_raleigh,accept,49
326,165,161,114.0,3.36,15,0,north_carolina_state_university_raleigh,accept,49
318,169,149,109.0,3.48,0,0,north_carolina_state_university_raleigh,accept,49
324,168,156,113.0,3.15,12,0,north_carolina_state_university_raleigh,accept,49
319,165,154,110.0,3.84,26,0,north_carolina_state_university_raleigh,accept,49
319,165,154,110.0,3.84,26,0,north_carolina_state_university_raleigh,accept,49
317,165,152,107.0,3.72,0,2,north_carolina_state_university_raleigh,accept,49
314,169,145,99.0,3.26,12,0,north_carolina_state_university_raleigh,accept,49
318,163,155,108.0,2.77,15,3,north_carolina_state_university_raleigh,accept,49
317,169,148,109.0,3.68,2,0,north_carolina_state_university_raleigh,accept,49
320,169,151,105.0,3.28,0,3,north_carolina_state_university_raleigh,accept,49
321,168,153,104.0,3.66,8,0,north_carolina_state_university_raleigh,accept,49
323,165,158,111.0,2.67,0,0,north_carolina_state_university_raleigh,accept,49
316,166,150,100.0,3.47,9,3,north_carolina_state_university_raleigh,accept,49
315,165,150,98.0,3.76,6,3,north_carolina_state_university_raleigh,accept,49
326,169,157,111.0,3.4,0,0,north_carolina_state_university_raleigh,accept,49
317,169,148,75.0,3.68,2,0,north_carolina_state_university_raleigh,accept,49
330,169,161,105.0,3.75,3,3,north_carolina_state_university_raleigh,accept,49
321,170,151,106.0,3.62,4,3,north_carolina_state_university_raleigh,accept,49
320,168,152,98.0,2.88,4,0,north_carolina_state_university_raleigh,accept,49
324,169,155,110.0,2.51,13,3,north_carolina_state_university_raleigh,accept,49
318,168,150,0,3.39,2,0,north_carolina_state_university_raleigh,accept,49
323,168,155,107.0,2.76,0,0,north_carolina_state_university_raleigh,accept,49
316,165,151,110.0,3.56,18,0,north_carolina_state_university_raleigh,accept,49
319,169,150,105.0,3.3,0,0,north_carolina_state_university_raleigh,accept,49
319,169,150,105.0,3.3,0,0,north_carolina_state_university_raleigh,accept,49
319,169,150,105.0,3.3,0,0,north_carolina_state_university_raleigh,accept,49
315,167,148,103.0,3.62,21,0,north_carolina_state_university_raleigh,accept,49
319,168,151,95.0,3.67,20,0,north_carolina_state_university_raleigh,accept,49
320,168,152,99.0,3.3,25,3,north_carolina_state_university_raleigh,accept,49
317,162,155,98.0,3.78,29,0,north_carolina_state_university_raleigh,accept,49
